ts_ms,open_interest
1765548000000,48373.49100000
1765551600000,48701.63100000
1765555200000,48502.09100000
1765558800000,49668.16700000
1765562400000,49810.93300000
1765566000000,49311.17900000
1765569600000,49215.35200000
1765573200000,48782.69100000
1765576800000,48776.86700000
1765580400000,48744.52800000
1765584000000,48631.76100000
1765587600000,48509.94100000
1765591200000,48478.17400000
1765594800000,48505.57900000
1765598400000,48485.70600000
1765602000000,48485.68500000
1765605600000,48507.31500000
1765609200000,48340.02100000
1765612800000,48380.23400000
1765616400000,48684.80500000
1765620000000,48628.82200000
1765623600000,48727.29900000
1765627200000,48779.02100000
1765630800000,48578.03900000
1765634400000,48647.05100000
1765638000000,48430.41400000
1765641600000,48902.27300000
1765645200000,48784.86600000
1765648800000,48686.62500000
1765652400000,48667.79500000
1765656000000,48832.49700000
1765659600000,48811.29500000
1765663200000,49275.35100000
1765666800000,49322.44600000
1765670400000,49430.61300000
1765674000000,49538.66600000
1765677600000,49479.30200000
1765681200000,49598.23100000
1765684800000,49595.35300000
1765688400000,49664.66200000
1765692000000,50067.42500000
1765695600000,49882.46900000
1765699200000,49921.73300000
1765702800000,49939.81200000
1765706400000,50085.83100000
1765710000000,50184.89800000
1765713600000,49721.12800000
1765717200000,49961.73900000
1765720800000,50237.37300000
1765724400000,50239.27100000
1765728000000,50375.70500000
1765731600000,50127.45100000
1765735200000,50362.92200000
1765738800000,50610.52600000
1765742400000,50973.51500000
1765746000000,51128.87400000
1765749600000,51157.39700000
1765753200000,50838.96300000
1765756800000,50763.67500000
1765760400000,51231.10800000
1765764000000,50930.84600000
1765767600000,50468.76800000
1765771200000,50211.58000000
1765774800000,50684.15200000
1765778400000,50548.89300000
1765782000000,50474.69100000
1765785600000,50345.91300000
1765789200000,50270.51400000
1765792800000,50390.20900000
1765796400000,50264.01800000
1765800000000,49940.33700000
1765803600000,49614.26500000
1765807200000,49769.37900000
1765810800000,50023.87500000
1765814400000,52380.71000000
1765818000000,53670.19600000
1765821600000,53528.48500000
1765825200000,52986.51700000
1765828800000,53294.33000000
1765832400000,54008.29000000
1765836000000,53833.88200000
1765839600000,53844.37000000
1765843200000,54290.33000000
1765846800000,54167.91200000
1765850400000,53882.56000000
1765854000000,54192.40400000
1765857600000,53993.32100000
1765861200000,53992.69300000
1765864800000,54111.00500000
1765868400000,54126.58600000
1765872000000,53501.23000000
1765875600000,53567.95800000
1765879200000,53902.40500000
1765882800000,53805.30700000
1765886400000,53829.24500000
1765890000000,53746.00500000
1765893600000,51893.01000000
1765897200000,51652.81100000
1765900800000,51240.19200000
1765904400000,51331.75000000
1765908000000,51189.03000000
